0,地址,名称,维度,经度,类型
3932,中山门大街石像路7号,中山陵园管理局职工医院(东北门),32.04577939497484,118.83507257391284,医院
3933,马路街1号空勤楼附近,东部战区空军医院空勤楼(西南门),32.03190764450024,118.79287825220044,医院
3934,,南京市江宁区中医医院急诊(西北门),31.968001060518116,118.85372198247426,医院
3935,马路街1号,东部战区空军医院住院南楼(东北门),32.03166888376601,118.793068606392,医院
3936,宁乌线与建设路交叉口东50米,南京市张接骨医院(西北门),32.04894645325648,118.61283697783136,医院
3937,宁乌线与124省道交叉口东50米,南京市张接骨医院(东北门),32.04893743212047,118.61285995800014,医院
3938,钟阜路1-1号,南京市第二医院肠道门诊(北门),32.090903907741136,118.76328389769103,医院
3939,五福巷与马路街交叉口南50米,东部战区空军医院体验中心(西北门),32.03040691579706,118.7932750837303,医院
3940,信府河附近,南京市第一医院介入血管科(东北门),32.01848057804984,118.77902203645993,医院
3941,马路街1号,东部战区空军医院静脉用药调配中心(东南门),32.03216212681476,118.79250357748128,医院
3942,中山北路309号,南京医科大学第二附属医院肾脏病门诊(东北门),32.084815128345305,118.75103954982721,医院
3943,秦冯路79号,南京张文新骨伤科医院(西南门),32.16342043257697,118.71328252571028,医院
3944,长乐路68号,南京市第一医院7号楼(北门),32.01905631927179,118.77869054362745,医院
3945,长乐路68号,南京市第一医院6号楼(西门),32.01915574357083,118.77903098621765,医院
3946,长乐路68号,南京市第一医院1号楼(东南门),32.01997779229938,118.77891275318659,医院
3947,长乐路68号,南京市第一医院2号楼(东南门),32.01992466320711,118.77881362653451,医院
3948,长乐路68号,南京市第一医院9号楼(西南门),32.01926427063668,118.77860841609062,医院
3949,萨家湾55号附近,南京医科大学第二附属医院消毒供应中心(西门),32.08545764667148,118.7525648768921,医院
3950,中山北路262号附近,南京医科大学第二附属医院东院急诊(西北门),32.08533533057249,118.75143959324058,医院
3951,萨家湾55号附近,南京医科大学第二附属医院东院7号楼(西北门),32.08565058697045,118.75219475592716,医院
3952,双门楼3号2幢附近,南京医科大学第二附属医院东院血液净化中心(南门),32.084142799953405,118.75013343041364,医院
3953,钟阜路1-1号,南京市第二医院核磁共振(南门),32.09120332227286,118.76229115562734,医院
3954,钟阜路1-1号,南京市第二医院2号住院部(南门),32.09088099724444,118.76342400388019,医院
3955,中山北路262号,南京医科大学第二附属医院东院妇产科楼(东北门),32.08526839877164,118.75177868253797,医院
3956,萨家湾55号附近,南京医科大学第二附属医院东院神经内科(西北门),32.085524552804365,118.75216676004563,医院
3957,中山北路262号,南京医科大学第二附属医院东院1号楼(东南门),32.085343257528635,118.75111551776338,医院
3958,中山北路262号,南京医科大学第二附属医院东院影像科(西南门),32.08554143027595,118.75167163047212,医院
3959,华电东路8号,江苏省中西医结合医院内分泌代谢病院区(东南门),32.10545508881464,118.81024287255569,医院
3960,健民路西100米,东南大学附属中大医院江北院区门诊部(东南门),32.22297268209441,118.74260841125448,医院
3961,共青团路32号,南京市第一医院南院病房楼(西南门),32.003770052563205,118.76920402770573,医院
3962,长乐路68号,南京市第一医院高压氧舱室(西北门),32.01886714332514,118.77942253720954,医院
3963,八卦洲乡新闸村,迈皋桥医院集团八卦洲医院(西北门),32.17649508583428,118.82043677853264,医院
3964,中山北路262,南京医科大学第二附属医院东院耳鼻喉头颈外科四十病区(西南门),32.08547145291164,118.75182267487591,医院
3965,共青团路32号,南京市第一医院南院门诊楼(西南门),32.00329033024819,118.76964450500098,医院
3966,共青团路40号附近,南京市第一医院南院综合楼(东北门),32.00322076703941,118.76902190145707,医院
3967,陈陵路,江宁区第二人民医院(西南门),31.964166634617197,118.8808964627008,医院
3968,,南京鼓楼医院集团高新医院(东南门),32.17404437609476,118.71226892543953,医院
3969,栖霞街65号-69号,南京银茂医院门诊部(东门),32.1533575629639,118.94848703296078,医院
3970,钟阜路1-1号,南京市第二医院肿瘤放射治疗中心(南门),32.09130110175087,118.76344798288889,医院
3971,健民路211号附近,东南大学附属中大医院江北院区急诊中心(东南门),32.222929681056144,118.74256442185825,医院
3972,寺脚村,南京市祖堂山医院(西北门),31.88777657081216,118.7405888273733,医院
3973,月安街18-3号附近,南京市第一医院河西院区门诊部(西北门),32.023125242652064,118.72816763629532,医院
3974,吉印大道2007号南京同仁医院F1层,南京同仁医院住院部(西北2门),31.898313381162076,118.8213851871179,医院
3975,红山路100号附近,江苏省中西医结合医院六号楼(西北门),32.10162102162492,118.80561983159599,医院
3976,新华东路西200米,南京扬子医院行政楼(东北门),32.240451492842084,118.76572594727787,医院
3977,旭东路西200米,东南大学附属中大医院江北院区感染科(西北门),32.22197352010527,118.74302144654848,医院
3978,旭东路西150米,东南大学附属中大医院江北院区发热门诊(西南门),32.221788501334444,118.74296747091309,医院
3979,普天路与雨花东路交叉口东南50米,南京金陵中西医结合医院(西南门),31.99978329311628,118.78150016117209,医院
3980,华西路与红山路交叉口东北200米,江苏省中西医结合医院急诊(西北门),32.101669597596775,118.8048042007364,医院
3981,红山路220-270号附近,江苏省中西医结合医院感染科(东北门),32.100879278754356,118.80471509628578,医院
3982,红山路100号附近,江苏省中西医结合医院病房楼(西北门),32.101692513929706,118.8058903667032,医院
3983,勤丰路东50米,六合区胆石病医院(西门),32.35768465647701,118.80293686717631,医院
3984,红山路110号4幢附近,江苏省中西医结合医院营养科(西门),32.101800826872534,118.8066188205948,医院
3985,华西路与红山路交叉口东北150米,江苏省中西医结合医院腹泻病门诊(北门),32.10068926507073,118.80529927677485,医院
3986,华电西路197号附近,南京市栖霞区迈皋桥医院B栋(西北门),32.10440190366064,118.8029332588551,医院
3987,红山路228号附近,江苏省中西医结合医院消毒供应室(北门),32.101185393696966,118.80588139529875,医院
3988,华西路与红山路交叉口东北150米,江苏省中西医结合医院中药熬药室(东北门),32.100689000735834,118.80514897706807,医院
3989,红山路附近,江苏省中西医结合医院体检中心(东北门),32.10193427276439,118.80515788042418,医院
3990,环校西路,南京财经大学仙林校区医院(东南门),32.107813815391076,118.91576651302617,医院
3991,红山路110号4幢附近,江苏省中西医结合医院消毒供应中心(西门),32.101974106446214,118.80675608135816,医院
3992,建宁路198号附近,中国人民解放军第二军医大学上海长征医院南京分院肝病门诊(东南门),32.094094436188755,118.74487416296934,医院
3993,建宁路200号中国人民解放军第二军医大学长征医院南京分院,中国人民解放军第二军医大学长征医院南京分院门诊部(西南门),32.094283490390765,118.74425018500507,医院
3994,建宁路200号中国人民解放军第二军医大学长征医院南京分院,中国人民解放军第二军医大学长征医院南京分院创伤急救中心(南门),32.09403742704581,118.74469217802496,医院
3995,健康巷9号,南京市六合区人民医院(西北门),32.34621289382847,118.83894595832685,医院
3996,健民路211号,中大医院江北院区(东北门),32.22341066770765,118.74345526002134,医院
3997,葛关路552号,东南大学医学院附属南京江北人民医院(西南1门),32.23626786169847,118.75136155153416,医院
3998,葛关路552号,南京江北人民医院(西南门),32.23665580011027,118.75089441030066,医院
3999,健民路211号东南大学附属中大医院江北院区附近,东南大学附属中大医院江北院区高压氧治疗中心(东南门),32.222517704633795,118.74189357138897,医院
4000,马村街附近,南京同仁医院手足外科(南门),31.900365744686617,118.8218750409579,医院
4001,东山街道天印大道657号南京市江宁中医院附近,南京市江宁区中医医院住院部(南门),31.96807991899251,118.85427891013613,医院
4002,凤滨路109号附近,南京医科大学第二附属医院协作医院(西门),32.20430085899328,118.73877104520543,医院
4003,浦云路与浦虹路交叉口北200米,南京市浦口区中心医院住院部(东南门),32.05050559459645,118.63202508108144,医院
4004,天印大道1204号时代雅居正门左侧,时代口腔诊所,31.948640240875946,118.8582580830722,医院
4005,蒲塘桥大道西50米,洪蓝镇卫生院渔歌医院(东南门),31.568620830555176,118.9920025748901,医院
4006,环城东路5号,六合区人民医院体检科(东门),32.34524209144421,118.84247303570199,医院
4007,上坊镇东陵路50号江宁区第二人民医院附近,江宁区第二人民医院住院部(南门),31.96478723094388,118.88160286869228,医院
4008,,江宁区第二人民医院康复楼(北门),31.964392197105045,118.88169396220466,医院
4009,秦城街48号附近,江宁医疗集团丹阳医院(西南门),31.63434189763356,118.71337299234617,医院
4010,东山街道文靖路461号(章村公寓大门口),南京江宁妙手堂中医诊所,31.962740162194283,118.8482097669277,医院
4011,马村街附近,南京同仁医院康复医学科A栋(东门),31.900132826174023,118.82194521111518,医院
4012,冶山街道莲花村47号南钢集团冶山矿业有限公司医院附近,南钢集团冶山矿业有限公司医院(东门),32.52143680431703,118.95061209928589,医院
4013,九村西路与纬三路交叉口北200米,东南大学医学院附属南京江北人民医院住院楼(南门),32.23728031052499,118.75265779854809,医院
4014,九村西路与纬三路交叉口北200米,东南大学医学院附属南京江北人民医院行政楼(西南门),32.23694040355751,118.75310796585558,医院
4015,吴杨路与一二三省道交叉口以南,溧水毛公埠梁氏医院(西北门),31.415822351866165,118.99936665744967,医院
4016,南湖七号路艺苑村东大门旁华世佳宝妇产医院北200米,南京大三元点心,32.032743621098554,118.75450339074676,医院
4017,杨将军巷22号附近,新街口社区卫生服务中心(东北门),32.048415695528426,118.78769505031522,医院
4018,集庆门大街269号,江苏省老年公寓(东北门),32.033484401558525,118.71649341002166,医院
4019,实辉巷17号03幢(南京市第一医院西),鞍辔坊小区(东北门),32.01947539221707,118.77692823018745,医院
4020,月安路18,建邺区突发公共卫生事件应急指挥中心(西南门),32.02200086903246,118.7283515992368,医院
4021,中华路512号,秦淮中医院(西南门),32.01750281302603,118.7768152697555,医院
4022,雨花西路3号,雨花口腔(东北门),32.00654440029524,118.77314991495993,医院
4023,,南京市江宁中医院(西北1门),31.968564497987938,118.85392527375885,医院
4024,正学路1号,晨光公寓(西南门),32.00890145753514,118.77823988671592,医院
4025,御道街29号,南京航空航天馆(西南门),32.0376451533669,118.81662541249979,医院
4026,汤泉东路229号,江苏省工人汤山疗养院(西南门),32.053123945235114,119.06154344638269,医院
4027,胜太西路179号,南京航空航天大学(北门),31.94453716919465,118.78197891702014,医院
4028,汤泉东路229号,江苏省工人汤山疗养院(东南门),32.05304169430112,119.06395148678807,医院
4029,淳化镇集镇,淳化街道社区卫生服务中心(东北门),31.934869622953965,118.92703537147794,医院
