地址,名称,维度,经度,类型
新河街28,南京市西善桥中心小学(西南门),31.956917,118.712838,小学
头条巷50号,雅格音乐培训学校(西门),32.039325,118.803076,小学
元前路与吴侯街交叉口南200米,南京河西外国语学校(西门),31.969724,118.698347,小学
水西门大街122号,南京市莫愁湖小学(西南门),32.031497,118.764219,小学
富贵巷18号,南京市海英小学(西北门),32.049274,118.821759,小学
江浦街道康华路39号,南京市浦口区新浦实验小学(西南门),32.062590,118.645485,小学
新石路34附近,浦口区石桥小学(西南门),31.935733,118.419647,小学
康居路41号,夫子庙小学分校(西南2门),32.008873,118.809535,小学
江东北路58-4号,南京市凤凰花园城小学聚泽园校区(西2门),32.042486,118.739419,小学
珍珠南路63号,浦口新城实验小学(西南门),32.101406,118.693351,小学
职校路附近,南京六合中等专业学校(西门),32.380949,118.840447,小学
康居路92号附近,夫子庙小学分校(西南1门),32.008775,118.810132,小学
松花江西街77号附近,金陵中学实验小学(西南3门),32.013709,118.730459,小学
浦合线附近,浦口区车站小学(西南门),32.167999,118.526075,小学
辅机路南200米,南京市古雄小学(西北门),31.895951,118.637311,小学
佛心桥36号,南京市宇花小学(西北门),32.051180,118.817361,小学
永宁镇余家湾大桥小学附近,浦口区大桥小学(西南门),32.180623,118.593822,小学
磨盘街38-46号附近,南京市钓鱼台小学(西南门),32.017582,118.777842,小学
友谊街与双闸路交叉口东南100米,南京外国语学校青奥村小学(西南门),31.985731,118.702393,小学
应天西路94号新城小学北校区附近,新城小学北校区(西北门),32.013524,118.750307,小学
秣陵路128号,石鼓路小学东校区(西南门),32.037774,118.775661,小学
珍珠路与通济街交叉口西北150米,南京市溧水区实验小学(西南门),31.655299,119.030491,小学
龙眠大道月华路交叉口西北,南京江宁中等专业学校(西南门),31.929618,118.895128,小学
上海路42号,南京市鼓楼区第一中心小学(西南门),32.048611,118.777791,小学
河滨路28号,江宁实验小学(西北门),31.952160,118.835255,小学
扬子二十村(杨村一路东150米),南京市扬子第四小学(西南门),32.243816,118.758769,小学
麻家巷7号,拉萨路小学新华校区(西南1门),32.047295,118.779065,小学
大元街东50米,江宁区陆郎中心小学(西南门),31.786554,118.639748,小学
芦席营28号,南京市公交公司职工学校(西门),32.075769,118.781017,小学
中心河路东50米,玉带镇滨江小学(西南门),32.238179,118.868799,小学
润发路与觅秀街交叉口西100米,南京市东山小学分校觅秀街小学(西南门),31.999419,118.878020,小学
泰冯路136号,南京市沿江小学(西南门),32.168929,118.720620,小学
慧园街24号,南京市慧园街小学(西南门),32.025219,118.787529,小学
和燕路3号附近,南京市建宁小学(西南门),32.096115,118.786459,小学
花港·幸福城花港路10号,南京市花港第一小学(西南门),32.032414,118.904483,小学
集庆门大街6号,南京市南湖第三小学(西南门),32.026977,118.750066,小学
郑淮路与龙园东路交叉口南150米,龙江小学力学分校(西南门),32.064985,118.745354,小学
河城大街14号,高淳县河城小学(西南门),31.331594,118.930785,小学
竹镇镇,竹镇涧陈小学(西北门),32.523146,118.715746,小学
柳洲南路8-10号,浦口区实验小学(西北门),32.116058,118.719350,小学
娘娘巷与秣小路交叉口东北100米,秣陵小学(西北1门),31.828941,118.836464,小学
长白街2-1号,南京市秦淮区教师进修学校(西南门),32.020598,118.795736,小学
幕府西路17-25号附近,南京商业学校幕府校区(西门),32.106689,118.773723,小学
恒山路与梦都大街交叉口西北150米,金陵中学河西分校小学部(西南门),32.006911,118.738191,小学
珠江路217,南京师范大学附属小学珠江路校区(西北门),32.050170,118.789825,小学
娘娘巷与秣小路交叉口东北150米,秣陵小学(西北2门),31.829563,118.836987,小学
麻家巷7号,拉萨路小学新华校区(西南2门),32.047349,118.778598,小学
岗东路与风华路交叉口北200米,南京外国语学校仙林分校西区(西南门),32.095659,118.927671,小学
健康路56号,六合区灵岩小学(西北门),32.328858,118.879249,小学
雄风路69号,南京市板桥小学(西北门),31.920112,118.658187,小学
青石街18号附近,南京市青石街小学(西南门),32.043302,118.786807,小学
关爱路555号-4,南京特殊教育师范学校第二附属小学(西南门),32.079367,118.739817,小学
昆仑路43号,南京玄武外国语学校附属小学(西北门),32.065428,118.788058,小学
泰山街道花旗村红星组33号花旗小学附近,南京市浦口区花旗小学(西南门),32.164563,118.646386,小学
莱茵达路213号,南京市江宁科学园小学(西南门),31.937574,118.857553,小学
金牛南路101号,洪蓝中心小学(西北门),31.605181,118.986688,小学
东井村三号路与和燕路交叉口西北150米,南京市鼓楼区第二实验小学(东南2门),32.098673,118.801594,小学
石杨路111号银龙鑫苑南门瑞金北村小学分校附近,瑞金北村小学分校(西南门),32.002414,118.863518,小学
梅花街与茶花巷交叉口南50米,南京市南湖第三小学分校(西北门),32.036391,118.750378,小学
太清路,南京河西外国语学校(西南门),31.968002,118.700246,小学
仙鹤门二号路与文枢西路交叉口东南150米南京师范大学附属小学仙鹤门分校附近,南京师范大学附属小学仙鹤门分校(东北门),32.085582,118.902135,小学
娘娘巷附近,秣陵小学(西北3门),31.830020,118.837441,小学
娘娘巷41,秣陵小学(西北4门),31.830440,118.837895,小学
摄山星城小学(朝阳路南),南京市摄山星城小学(西北门),32.142853,119.006314,小学
学园路与高庙路交叉口东100米,南京外国语学校河西初级中学第一附属小学(西南门),31.965709,118.701225,小学
珠江路27号附近,南京市浦口区新世纪小学(西南2门),32.057932,118.633226,小学
仙鹤门二号路与文枢西路交叉口西南150米,南京师范大学附属小学仙鹤门分校(西北门),32.085870,118.900829,小学
珠江路435号附近,南京市江浦实验小学(西北门),32.062349,118.625405,小学
金象路宝塔桥街道图书馆附近,南京市滨江小学(西北门),32.109818,118.762633,小学
天保路与西柿路交叉口东南200米,西善花苑小学雨花外国语小学分校(西南门),31.936665,118.689355,小学
新华西路西150米,南京信息工程大学附属实验小学(西南门),32.210037,118.736816,小学
茶南露园小区38号,南京晓庄学院第一实验小学(西南门),32.031754,118.749450,小学
高新路10号,南京实验国际学校金陵中学高新分校(西门),32.161810,118.709175,小学
尧化门街221号,栖霞区实验小学(东南1门),32.114367,118.881884,小学
石湫镇,南京市溧水区石湫镇亭山小学(西南门),31.673119,118.966338,小学
中山东路369附近,南京市红十字会洪武北路小学(北门),32.047512,118.788274,小学
珠江路653号100-1附近,南京玄武外国语学校(西南门),32.046734,118.805059,小学
九村西路20号附近,南化第四小学葛关路校区(西北门),32.234290,118.758777,小学
万小路与玉尚路交叉口东100米青秀城小学附近,南京市青秀城小学(西北门),32.113304,118.831692,小学
苜军路2号,南京市中山小学(西北门),32.036660,118.833527,小学
庆丰路12号,溧水区第三小学(西北门),31.646349,119.030595,小学
虹桥与马台街交叉口东北100米,南京市马台街小学(西北门),32.074213,118.771488,小学
后标营路36号附近,南京市后标营小学(西北门),32.030316,118.824093,小学
虎桥东路1南京苏杰学校(浦口校区)附近,南京苏杰学校(西南门),32.016105,118.597250,小学
楠溪江西街58,南京致远外国语小学分校(西南门),32.003796,118.713922,小学
金盛路588号,江宁区岔路学校(西北1门),31.971317,118.828912,小学
八卦洲乾坤村,八卦洲中心小学(西北门),32.181811,118.828872,小学
集庆路228号1幢附近,南京市凤游寺小学(西北门),32.018679,118.771774,小学
凤水路与龙眠大道交叉口西南100米,南京晓庄学院实验小学(西北门),31.922617,118.897442,小学
边营86号,南京市马道街小学(西北门),32.010135,118.790116,小学
剪子巷43号附近,南京市盲人学校(西南门),32.013123,118.787313,小学
珍珠南路73号,溧水区行政学校(西南门),31.644385,119.032044,小学
白云山路48-16号附近,六合区冶山中心小学(西北门),32.509599,118.916943,小学
瑞阳街43-108号附近,瑞金北村小学(东1门),32.034997,118.813065,小学
锁金村61号,锁金新村第一小学(西北门),32.070651,118.817401,小学
幕府西路105号,南京市象山小学(西北2门),32.099575,118.762698,小学
励志路8,高淳区宝塔小学(西北1门),31.324780,118.903464,小学
郁金香路58号,雨花外国语小学(西北1门),31.981012,118.775917,小学
麒麟门麒西路68号,江苏省南京工程高等职业学校(西南门),32.055981,118.919715,小学
石柱街与顺泰街交叉口北50米,南京市工商行政管理干部学校(西1门),31.931588,118.802817,小学
扬子十七村20栋扬子第四小学附近,南京市扬子第四小学(西北门),32.244301,118.759456,小学
吉康路与百水桥南路交叉口东北150米,南京市南湾营小学(西北门),32.041198,118.902153,小学
回龙桥11号,南京市回龙桥小学(西北门),32.075438,118.757698,小学
二板桥与复兴街交叉口东50米,南京市复兴小学(西北2门),32.084212,118.740741,小学
幕府西路105号,南京市象山小学(西北1门),32.099579,118.762106,小学
二板桥9号,南京市复兴小学(西北1门),32.083507,118.740634,小学
八卦洲乾坤村八卦洲中心小学附近,八卦洲中心小学(西北1门),32.181399,118.828573,小学
龙蟠路163号,南京市城建中等专业学校(西南1门),32.074286,118.811362,小学
青年路97号附近,南京市板桥小学运动场(西南门),31.919514,118.655583,小学
青云巷35号,青云巷小学附属幼儿园(西南门),32.065473,118.781011,小学
勤丰路与715县道交叉口北200米,六合区城西学校(东门),32.354566,118.807853,小学
新华路366号,南京市南化第三小学(西北门),32.226280,118.756346,小学
沿江街道京新社区浦珠路608号琅琊路小学威尼斯水城分校(南校区)附近,琅琊路小学威尼斯水城分校南校区(西北1门),32.140517,118.750295,小学
西善桥街道横八路雨花台区实验小学善水湾分校附近,雨花台区实验小学善水湾分校(西南门),31.952284,118.728583,小学
娘娘巷8号附近,秣陵小学(西北5门),31.830868,118.838275,小学
拓园与露园街交叉口南50米,南京晓庄学院第一实验小学(西北门),32.032444,118.749189,小学
北门桥1-16号,南京市红十字会小学(西北门),32.047560,118.788259,小学
励志路6,南京市高淳区宝塔小学(西北门),31.323879,118.902205,小学
杨庄南村28号,南京信息工程大学附属实验小学(西北门),32.210544,118.736627,小学
汇景路111号,南京市秦淮第二实验小学(西北门),31.982159,118.809108,小学
博源路与朝阳路交叉口东50米,南京市摄山星城小学(西北2门),32.142655,119.004990,小学
双元路与黄山路交叉口西北150米,南京高等职业技术学校(西南门),32.007143,118.741066,小学
象房村50幢南京市育智学校附近,南京市育智学校(西北门),32.018894,118.806813,小学
凤台南路28号,南京一中实验学校(东南2门),32.008613,118.761902,小学
晓庄卫校便道与行知路交叉口东南200米,南京卫生学校图书馆(西南门),32.118818,118.813605,小学
文体路101号附近,南京市建邺实验小学分校(西北1门),32.019993,118.757025,小学
灵顺北路212号附近,和平教育学校(西南门),31.865312,118.980944,小学
石柱街8号附近,南京市工商行政管理干部学校(西2门),31.932226,118.802819,小学
柳新路北50米,南京市浦口外国语学校(西南门),32.126264,118.720183,小学
北京东路47号,北京东路小学附属幼儿园(西南门),32.057736,118.798801,小学
建宁路118号,南京商业学校建宁校区(西北1门),32.094690,118.759562,小学
靖下线与338省道交叉口西北50米,南京庄讯职业培训学校(西南门),32.208613,119.153327,小学
点将台路52号,江苏新东方烹饪学校(西南门),32.129505,118.697196,小学
樱铁村24幢附近,南京前锦教育培训学校(西南门),32.086199,118.827170,小学
平良大街1号附近,南京市莲花实验学校(西南门),31.963093,118.715750,小学
健乐路与龙眠大道交叉口东100米,南京江宁高等职业学校(西南门),31.929631,118.895147,小学
洲城根43号,南京市水上运动学校(西南门),32.060660,118.810236,小学
银龙路16号,南京市银龙花园学校(西南门),32.002156,118.853635,小学
如意里20号,玄武区教师进修学校(西南门),32.047105,118.793240,小学
秣陵镇正方路1号,南京青蓝艺术学校(西南门),31.841373,118.834728,小学
南湖东路40,南京市莫愁中等专业学校(西南门),32.027050,118.759474,小学
韩家苑43号附近,南京市石鼓路小学附属幼儿园(西南门),32.031198,118.770769,小学
上坊泥塘泥中村,江宁特殊教育学校(西南门),31.963021,118.875862,小学
中心村,南京实验国际学校南京晓庄学院附属学校(西南门),32.121718,118.810682,小学
瑞平街与瑞平路交叉口东南150米,丁家庄初级中学(西门),32.115770,118.858810,小学
长白街334号,江苏省戏剧学校(西北门),32.030764,118.795539,小学
龙蟠路151-2号,南京市小营小学科利华分校(西南门),32.080771,118.805999,小学
郁金香路58号,南京市雨花外国语小学(西北2门),31.981259,118.776858,小学
凤台南路28号,南京实验学校南京一中分校(南门),32.008805,118.761941,小学
沿江宁六路168号附近,南浦职业学校(西北门),32.183439,118.724435,小学
古棠大道与文晖路交叉口西北150米,南京市北京东路小学棠城分校(西南门),32.323584,118.834462,小学
嫩江路36号,南京商业学校北校区(西1门),32.044767,118.748069,小学
光华路125号,南京金陵高等职业技术学校(东南门),32.020632,118.862936,小学
广月路98号,南京华东信息工程技工学校(西南门),32.126562,118.916106,小学
人和街7号2室附近,赤壁路小学山西路校区(东1门),32.068388,118.771697,小学
石柱街10号附近,南京市工商行政管理干部学校(西3门),31.932617,118.802756,小学
育英路29号,南京育英第二外国语学校(西南门),32.213844,118.742524,小学
汉江路99号,南京市汉江路小学(北门),32.049261,118.740826,小学
网巾市14号,南京市财贸干部学校(西北门),32.045915,118.791075,小学
瑞北街与瑞北路交叉口东南50米,瑞金北村小学(东门),32.035560,118.812889,小学
宣义路118号附近,南京华东信息工程技工学校(西南门),32.060371,118.921940,小学
双塘路与林蒲路交叉口西北150米,南京市浦口区乌江学校(西南门),31.863948,118.476256,小学
淳化街道索墅社区,南京天勋驾驶员培训学校(西南门),31.930643,118.993749,小学
新合村98号,南京巨星路桥民工学校(西南门),32.125821,118.917524,小学
学衡路28号,南京师范大学附属实验学校(西南门),32.098546,118.913545,小学
观溪路6号,南京市高淳区建筑职业学校(西南门),31.359893,118.928578,小学
通济街15号附近,南京市溧水区实验小学通济街校区(西南门),31.655430,119.030501,小学
太安路3号60,高淳区实验小学附属康桥家园幼儿园(西南门),31.325908,118.862168,小学
谢村街83号附近,铜山中心小学(3号门),31.686177,118.865159,小学
禄口街道铜山社区谢村街84号,铜山中心小学(1号门),31.686323,118.864578,小学
白鹭东街北50米,南京师范大学附属中学新城小学怡康街分校(西南门),32.012865,118.744177,小学
观江路西200米,琅琊路小学威尼斯水城分校北校区(西南门),32.151674,118.753974,小学
墨香路与广贤路交叉口西南150米,北京东路小学附属幼儿园月香分园(西南门),32.099363,118.837527,小学
楠溪江东路82,南京师范大学附属中学新城小学南校区(西南门),31.993957,118.730136,小学
横七路与横八路交叉口东北50米,雨花台区实验小学善水湾分校(西南1门),31.952555,118.727495,小学
仙林大道136号,南京外国语学校仙林分校东区(西北门),32.101084,118.936354,小学
新华西路57号,南京育英第二外国语学校(西北门),32.215925,118.742019,小学
瑞金路与瑞阳街交叉口南150米,南京聋人高级中学(西门),32.030509,118.813857,小学
九村西巷18号,南京市南化第四小学葛关路校区(西南1门),32.233162,118.759234,小学
九村西巷18号,南京市南化第四小学葛关路校区(西南2门),32.233365,118.758975,小学
津浦新村372,浦口区老年大学(西南门),32.105330,118.712735,小学
小学巷1,南京市浦口区新世纪小学(南1门),32.058200,118.633347,小学
小西湖2-10号,小西湖小学老校区(东北门),32.015878,118.786965,小学
竹山路307号,江宁技师学院(西门),31.937398,118.845938,小学
学典路与杉湖东路交叉口东50米,南京外国语学校仙林分校栖园幼儿园(西南门),32.101287,118.933262,小学
二板桥与关爱路交叉口东50米,鼓楼区特殊教育学校二板桥校区(西南门),32.079444,118.739838,小学
方家营367号,南京市城建中等专业学校方家营校区(西南门),32.101654,118.752046,小学
太清路与永初路交叉口西100米,南京外国语学校河西初级中学(西南门),31.967415,118.702737,小学
学典路与杉湖东路交叉口北100米,南京外国语学校仙林分校栖园幼儿园北园(西南门),32.102079,118.932719,小学
曹后村28号-1,栖霞区教师发展中心(西门),32.086456,118.805643,小学
砖墙镇陡门社区服务中心西江小学附近,南京市高淳区西江小学(南门),31.249824,118.781918,小学
麒麟门麒西路68号,江苏省南京工程高等职业学校(东南门),32.056143,118.920056,小学
人和街3号,南京市赤壁路小学山西路校区(东门),32.068683,118.771658,小学
中央北路156号,南京弘港教育培训中心(西南门),32.107608,118.779901,小学
兰园与兰家庄交叉口东南50米,南京外国语学校(西北门),32.056008,118.799843,小学
学子路8号,南京外国语学校仙林分校西区(东南门),32.094610,118.929461,小学
嫩江路36号,南京商业学校北校区(西北2门),32.045189,118.748108,小学
太清路与学园路交叉口西150米,南京河西外国语学校(西南2门),31.968023,118.699807,小学
三条巷92-1号,秦淮区教师发展中心(西北门),32.038228,118.801255,小学
汉北街20号,莫愁新寓小学运动场(西北门),32.040756,118.757725,小学
龙蟠路163号,南京市城建中等专业学校(西南2门),32.074467,118.811266,小学
明江路东150米,琅琊路小学明发滨江分校(东校区西北门),32.134943,118.747000,小学
三条巷8号,五老村小学崇实校区(西北2门),32.034784,118.800383,小学
新珠巷与珠泉路交叉口西北150米,新世纪小学(南门),32.057911,118.633683,小学
金盛路588号,江宁区岔路学校(西北2门),31.971612,118.828990,小学
童卫南路与紫金路交叉口北150米,南京市月牙湖小学(东南门),32.025963,118.836705,小学
,南京泰晤士学校(西北门),32.130198,118.838584,小学
长江路422附近,南京市长江路小学(南门),32.044193,118.791772,小学
东虹花苑西区附近(东善桥小学东250米),东虹花苑西苑(东门),31.871723,118.775466,小学
文范路44号附近,南京国际学校(西北门),32.095575,118.917937,小学
雨花西路260号安德门,南京中华中等专业学校(东南门),31.995089,118.763337,小学
沈举人巷8号附近,江苏中小学教材编写服务中心(西北门),32.043517,118.781585,小学
石华街20号,雨花外国语小学花神庙分校(西北门),31.967799,118.785959,小学
学山路138号附近,高淳实验小学附属幼儿园二园(西北门),31.324866,118.870866,小学
,南京河西外国语学校小学部(东门),31.970450,118.700756,小学
珠江路217,南京师范大学附属小学珠江路校区(南门),32.049643,118.790700,小学
马鞍街道人民路1号,六合区马鞍中心小学(东南门),32.536551,118.811751,小学
白鹭东街82号附近,南京师范大学附属中学新城小学怡康街分校(西北门),32.013742,118.744257,小学
墨香路与广贤路交叉口西南100米,北京东路小学附属幼儿园月香分园(西北门),32.099689,118.838122,小学
金盛路8o0号附近,江宁区岔路学校(西北3门),31.972307,118.829217,小学
沿山大道南50米,浦口区行政学校(西北门),32.079786,118.609037,小学
下曹小学东(王子楼南路西),徐州饭店下曹店(西南门),32.114815,118.896186,小学
浦滨路附近,南京市公安学校(西北门),32.085355,118.679655,小学
浦珠中路359号,南京铁道车辆高级技工学校(东北门),32.091322,118.673125,小学
养回红村156号,江苏广播电视学校(西北门),31.992898,118.791067,小学
延安路80号,六合区业余体育学校(西北门),32.349615,118.846470,小学
江北沿江与203县道交叉口南150米,六合区玉带中心学校(西北1门),32.222070,118.908710,小学
中央门小市街158号,江苏省转业军官培训学校(西北2门),32.094643,118.790128,小学
友谊街与双闸路交叉口东北50米,新加坡伊顿国际学校(西北门),31.986343,118.701921,小学
晨光巷6,南京贝特职业培训学校(西北门),32.004171,118.782489,小学
福建路25号,南京育英外国语学校(西北门),32.084175,118.764692,小学
邱村街59号附近,西善花苑小学雨花外国语小学分校(东北门),31.937367,118.690585,小学
双元路与黄山路交叉口西北150米,南京高等职业技术学校(东南门),32.007212,118.740811,小学
,南京金陵高等职业技术学校(西北门),32.023361,118.862849,小学
白玉路85号附近,六合区玉带中心学校(西北门),32.221349,118.908675,小学
波光路东50米,南京市光电技术技工学校(西北门),31.864141,118.962768,小学
虎踞北路15号,南京艺术学院附属中等艺术学校(西北门),32.063228,118.751937,小学
新珠路66号,博琨小博士培训学校(西北门),31.645133,119.030758,小学
公园路42号,南京市体育运动学校(西北门),32.029144,118.802294,小学
湛江路清溪园南京市力学小学分校,凤凰花园城清溪园(西门),32.042366,118.743836,小学
太清路与永初路交叉口西150米,南京外国语学校河西初级中学(东南门),31.967590,118.702280,小学
天印大道小龙湾路1号,江宁区教育局,31.945124,118.839096,小学
秣陵路20号,秣陵路20号(西南门),32.036468,118.779165,小学
匡庐新村2,南京师范大学幼儿园(西门),32.055115,118.770358,小学
白马镇共和小学附近,周园(西北2门),31.628891,119.191291,小学
北花园路与张墩路交叉口西北150米浦口区电化教育中心附近,浦口区教师进修学校(东北门),32.045644,118.619072,小学
生态科技岛小学东(红星街东),仁恒绿洲新岛江枫园(西门),32.026629,118.697100,小学
石头寨路与石尤线交叉口北100米尤赘小学附近,白马镇曹家桥卫生室(西门),31.533945,119.153023,小学
砖墙镇薛盛线港口小学戴俪尔第十二希望小学附近,港口社区居委会(西门),31.242421,118.854434,小学
龙眠大道452号附近,金鹏驾校(西南门),31.935102,118.884592,小学
金陵村399号,金陵船厂培训中心(西南门),32.111268,118.767483,小学
学衡路28号,南京师范大学附属中学仙林学校初中部(西北门),32.095830,118.918915,小学
察哈尔路37号,南京师大附中·考菲尔德学校教育交流中心(西北门),32.076870,118.755230,小学
渊声巷28号附近,渊声巷(西南门),32.061760,118.778164,小学
邱村65,西善花苑幼儿园(东北门),31.936716,118.691032,小学
中央北路69号,南京机电职业技术学院中央门校区(西北门),32.100860,118.781589,小学
南京外国语学校仙林分校东区西门,南外仙林校区自行车租赁点,32.101371,118.936828,小学
尧佳路与新尧路交叉口东南100米,南京市栖霞区医院(西南门),32.117292,118.880612,小学
东山镇东新北路16号东山小学西大门北侧3层307,南京市江宁区招生办公室,31.958562,118.851476,小学
柳州南路10号浦口区实验小学西门对面,晨光文具,32.116577,118.719221,小学
永阳街道仪凤路66号实验小学西门对面,中国兰州拉面,31.631803,119.049365,小学
学山路33号(实验小学西门向北50米),好享吃炸酱面(中山大街店),31.321483,118.866539,小学
二板桥小学旁,南京市鼓楼区人民法院(西南门),32.083244,118.739939,小学
东山镇东新北路16号东山小学西大门北侧3楼,南京市江宁区招生委员会办公室,31.958681,118.851772,小学
金德路78-7号空港小学西门对面招商依云郡广场,小郡肝串串香(金德路),31.776022,118.848327,小学
太子山路209-1号,西厂门幼儿园,32.214608,118.7587,小学
文晖路与王桥路交叉口东南150米,科利华中学棠城分校(西南门),32.324152,118.833953,小学
富春江东街80号,南京市建邺高级中学(西南门),31.994680,118.734200,小学
瑞阳街南京市聋人学校西门(瑞阳小区旁),中国邮政报刊亭,32.030399,118.813792,小学
麒麟中心小学新校区西门对面建南苑门面,陈博士学堂,32.042944,118.922504,小学
扬村一路300号,南京化工技师学院(西南门),32.241237,118.753353,小学
学前路与山阴路交叉口东150米曹村小学附近,曹村社区村委会(西北门),31.695828,118.928406,小学
瑞泽路河进小学附近,和进社区卫生服务站(西南门),31.876457,118.960467,小学
上坝街与小学路交叉口东北50米,品豪商务宾馆(西北门),32.207168,119.192154,小学
龙江路龙袍镇中心小学南100米附近,南京美洁轻工机械有限公司(西南门),32.193358,118.957466,小学
前巷线与革吕线交叉口东北150米王家边小学附近,南京速尔铸造辅助材料厂(西南门),31.632831,119.157285,小学
凤游寺49号中国石化金陵石化公司技工学校(西门)附近,公共厕所,32.016965,118.770917,小学
凤游寺49号中国石化金陵石化公司技工学校(西门)附近,公共厕所,32.011367,118.779167,小学
秦虹街道武定新村西门8栋武定新村小学旁,菜鸟驿站(南京武定新村小广场店),32.011368,118.804386,小学
康居西路85号白马中学小学门前,诗语文体,31.577387,119.179763,小学
石臼湖北路15-3号(武家嘴试验学校西门斜对面),小晴天手制甜品(学府花苑店),31.331345,118.887161,小学
萨家湾46号附近,南京市第八中学(西南门),32.083874,118.758277,小学
北四卫头38号,南京市鼓楼区教师发展中心(西北门),32.070915,118.767271,小学
三步两桥8号,鼓楼区教师发展中心(西北门),32.073647,118.765889,小学
机电学校附近建南社区窦村青龙路866号附近,南京绿宝管业有限公司(西北门),31.998537,118.919036,小学
禄口街道金德路78-15号依云郡花园27幢109室(百家湖小学分校空港小学西门招商依云郡广场上),南京江宁依云郡诊所,31.776479,118.848073,小学
小西湖小区对面,南京市小西湖小学(老门东校区),32.015619,118.78678,小学
"雄州西路187号(六合南门,靠近实验小学)",一一鲜花,32.334494,118.827186,小学
卫岗1号南京农业大学,南京农业大学校友馆(西门),32.032566,118.843023,小学
新模范马路青石村200号南京苏杰学校附近,青石村(东北门),32.080183,118.775990,小学
西康路3号26幢附近,河海大学校办产业管理办公室(西门),32.057710,118.760586,小学
天泉路9号西大门,江宁区麒麟街道老年学校,32.034204,118.918354,小学
江浦街道西门,浦口区教师进修学校,32.045999,118.619789,小学
"雨花西路258号(安德门地铁旁,中华中等专业学校25米)",全时快捷宾馆,31.995733,118.764054,小学
水西门大街91号-2莫愁湖小学对面,喜旺贡栗店(水西门店),32.030997,118.764112,小学
江东商业文化旅游中心区水西门大街291号万达金街西区3楼327室,弋果美语培训学校(水西门大街),32.033790,118.741354,小学
麒麟街道麒东路777-20号东郊小镇小学附近,东郊小镇第三街区(西北2门),32.060619,118.949388,小学
弘景大道3601号,南京晓庄学院方山校区(西门),31.893684,118.898203,小学
格致路309号,江苏海事职业技术学院(西南门),31.916899,118.901755,小学
梦都大街60号,金陵中学河西分校(西门),32.009923,118.738462,小学
进香河路38号,东南大学四牌楼校区(西门),32.055913,118.791008,小学
江浦街道西门公交站金盛田锦上9-120,袋鼠兜兜早教学校,32.049640,118.624200,小学
仙林大学城文澜路28号,南京森林警察学院仙林校区-南京森林警察学院(西门),32.108676,118.915377,小学
浦东路17栋401商铺,正宗水西门林家瘦型鸭子店,32.106084,118.719848,小学
侯家桥13号(南京石鼓路小学西校区西行100米),张阿姨奶茶,32.038792,118.773216,小学
水西门大街249号千峰彩翠大厦26层,江苏现代远程教育培训学院(水西门大街),32.034518,118.747368,小学
凤凰街与凤凰西街交叉口东南200米,南京市芳草园小学凤凰校区(南),32.042773,118.761079,小学
江东北路305滨江广场2幢16层,学大教育专修学校城西校区VIP课堂,32.058821,118.738943,小学
金陵制造局南环路与金陵制造局西环路交叉口西南50米,兵工专门学校旧址,32.006595,118.784405,小学
麒西路95号麒麟成人学校,友邻餐馆,32.055587,118.919978,小学
龙园西路6号附近,时习之中小学辅导中心,32.054478,118.743542,小学
麒麟街道麒西路68号南京工程高等职业学校食堂二楼,国泰餐饮(南京工程高等职业学校国贸餐厅),32.058010,118.921570,小学
麒西路68号,南京工程高等职业学校,32.05821,118.921,小学
莫愁湖西路3号附近,江苏省好苏嫂职业培训学校,32.034716,118.756684,小学
莫愁湖西路5号附近,江苏省妇女干部学校文瀚楼,32.035434,118.756582,小学
莫愁湖西路5号,江苏省妇女干部学校,32.035138,118.756511,小学
苏源大道79东南大学九龙湖校区,东南大学九龙湖校区博世和西门子家用电器集团(中国)研究生工作站,31.885828,118.815643,小学
龙江西路58号龙江体育馆,空中少儿英语学校,32.056335,118.742486,小学
龙园西路腾飞园22号,鼓楼区特殊教育学校,32.061910,118.745269,小学
童卫路6号50幢附近,南京农业大学(小西门),32.037041,118.840313,小学
龙园西路58号南京市龙江体育馆,南京市龙江体育运动学校,32.056276,118.743369,小学
龙园西路58号龙江体育馆北侧黄河大厦3层,空中英语学校(龙江校区),32.056797,118.743948,小学
龙园西路58号黄河大厦3层,巨石教育(龙江校区),32.056721,118.742689,小学
龙西路10号,三江学院西门子自动化示范实验室,31.959888,118.750760,小学
七里路南京工业大学-校史陈列室附近,天宝阁(西南门),32.087342,118.638092,小学
妇女干部学校(莫愁湖公园),莫愁湖西路1号,32.034478,118.756589,小学
点将台路40号南京农业大学浦口校区,南京农业大学浦口校区(西南门),32.128584,118.699218,小学
莫愁湖西路5号附近,江苏省妇联干部学院,32.035212,118.756582,小学
龙园西路58号,南京市龙江体育馆,32.056315,118.743378,小学
东南大学路2号东南大学西门,东南大学九龙湖快递服务中心,31.886788,118.814195,小学
江东中路一号名仕嘉园门面房2栋,淼晶昉芭蕾河西校区,32.037464,118.739091,小学
朝天宫全季酒店(南京朝天宫店)西北,南京工艺装备制造厂教学大楼,32.036492,118.773251,小学
佛城西路88-1号复地朗香别墅西门,佛城西路幼儿园,31.909210,118.769471,小学
北京西路草场门桥79号,江苏第二师范学院教工公寓,32.055630,118.753562,小学
内环西线与草场门大街交叉口西北200米,南京艺术学院-招生就业处,32.061962,118.754900,小学
内环西线与汉中门大街交叉口东北200米,南京中医药大学国瑞堂,32.043739,118.766467,小学
